empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
9,21,d6c2076fbea970798a1bf3d94cfeaebd,45.49600732302391,-73.57334746981905,Crescent / René-Lévesque,2023-07-28T20:56:20.945000Z,0,True,1690577402,"['creditcard', 'key']",True,1,1,31,81
10,8,167e7c9bdddcd7aa983b61a4f6aaa265,45.48624101696415,-73.59572768211365,de la Côte St-Antoine / Argyle,2023-07-28T20:56:20.787000Z,3,True,1690577043,"['creditcard', 'key']",True,1,1,19,442
11,3,0960bf3c2e9be92bd03fd80c49bf720f,45.48129146961133,-73.6003303527832,Victoria Hall,2023-07-28T20:56:20.787000Z,0,True,1690577601,"['creditcard', 'key']",True,1,1,15,441
14,5,c56841567707d1812755ec56f2ad2895,45.52275023118295,-73.57724860310555,Berri / Rachel,2023-07-28T20:56:21.103000Z,1,True,1690577606,"['creditcard', 'key']",True,1,1,19,545
27,4,8f38bed6dab71436cabe43dea498c8c1,45.48390169543355,-73.56363236904144,Augustin-Cantin / Shearer,2023-07-28T20:56:21.255000Z,0,True,1690577069,"['creditcard', 'key']",True,1,1,31,280
15,23,8304ac71f6ad0f43711281894964c1b5,45.49682986230046,-73.57913017272949,Mackay / de Maisonneuve,2023-07-28T20:56:20.940000Z,0,True,1690577593,"['creditcard', 'key']",True,1,1,39,89
22,1,453cf6c6c91ee54d527694c1f738c943,45.495789104811756,-73.58259558677672,St-Mathieu / Sherbrooke,2023-07-28T20:56:20.977000Z,0,True,1690577568,"['creditcard', 'key']",True,1,1,23,584
19,8,a8be54003fb16d9cab21bd7c5e9c8f66,45.49497512853125,-73.57777043248461,Guy / Sainte-Catherine,2023-07-28T20:56:20.998000Z,2,True,1690577650,"['creditcard', 'key']",True,1,1,31,516
12,3,25db3ab71ecaf5dc56f934c637c1a542,45.48046706437983,-73.61122308304402,Notre-Dame-de-Grâce / Westmount,2023-07-28T20:56:21.046000Z,3,True,1690577689,"['creditcard', 'key']",True,1,1,15,659
4,14,5b7a4c0ffaa2aeb1b8583498e113e81d,45.51522812881499,-73.5750961303711,des Pins / St-Laurent,2023-07-28T20:56:21.069000Z,2,True,1690577424,"['creditcard', 'key']",True,1,1,23,209
10,4,075135a674cea1cf4e2c463d828094c9,45.45670282849069,-73.59764268636354,Hamilton / Jolicoeur,2023-07-28T20:56:21.121000Z,0,True,1690577721,"['creditcard', 'key']",True,1,1,15,499
8,7,839fe2dfb82ec3980eeaa68e23c462d4,45.458663192410306,-73.59602272510529,Monk / Biencourt,2023-07-28T20:56:21.139000Z,0,True,1690577580,"['creditcard', 'key']",True,1,1,15,725
18,5,20da23570a39a766cc383a000608cc6c,45.47930107352825,-73.56629446148872,de Châteauguay / Ropery,2023-07-28T20:56:21.155000Z,0,True,1690577474,"['creditcard', 'key']",True,1,1,23,381
17,6,78f0ea4a741954f89ed7cbc892fe355e,45.4757434,-73.5646007,Ryde / Charlevoix,2023-07-28T20:56:21.234000Z,0,True,1690577690,"['creditcard', 'key']",True,1,1,27,350
35,0,e636efb8fd25972e25d54f93cae701ab,45.499330334344556,-73.57175691987322,Cypress / Peel,2023-07-28T20:56:21.279000Z,0,True,1690577093,"['creditcard', 'key']",True,1,1,35,56
14,1,1113a80887c327f3d0ae1ee04dd946de,45.48013378575666,-73.58590811491013,Parc St-Henri (Laporte / Guay),2023-07-28T20:56:21.311000Z,0,True,1690576834,"['creditcard', 'key']",True,1,1,15,427
5,21,398a688b86aabbf789c6f4edb8b20ed0,45.49419955357054,-73.55998456478119,Peel / Ottawa,2023-07-28T20:56:21.342000Z,0,True,1690577686,"['creditcard', 'key']",True,1,1,27,560
12,3,4fbafd8f80ff042d7fe3cb4b46400514,45.4828250990486,-73.56206325352105,Shearer / Centre,2023-07-28T20:56:21.346000Z,1,True,1690577534,"['creditcard', 'key']",True,1,1,15,565
12,6,f47f4149fc69eded89e7342b22755024,45.451030919298056,-73.5939010977745,Métro Monk (Allard / Beaulieu),2023-07-28T20:56:21.430000Z,1,True,1690577390,"['creditcard', 'key']",True,1,1,19,479
5,26,da417b909705d9f772b2510ae9229871,45.49582294706495,-73.57696294784546,Mackay / Ste-Catherine,2023-07-28T20:56:21.076000Z,1,True,1690577545,"['creditcard', 'key']",True,1,1,31,73
15,5,d0d69596bd800f2c32acc72647e584df,45.491366875439965,-73.57010722160338,St-Jacques / Guy,2023-07-28T20:56:21.266000Z,0,True,1690577010,"['creditcard', 'key']",True,1,1,23,673
4,15,8003eca4fa01dffbffb8e7e66dd45690,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),2023-07-28T20:56:21.343000Z,1,True,1690577760,"['creditcard', 'key']",True,1,1,23,561
1,12,6e94d95dad598b7c8fd380e55b289caf,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,2023-07-28T20:56:20.788000Z,1,True,1690577608,"['creditcard', 'key']",True,1,1,15,440
26,10,420d9c027c261cae251568f7f8d5a9cc,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,2023-07-28T20:56:21.278000Z,0,True,1690577620,"['creditcard', 'key']",True,1,1,39,57
17,2,4890967aac4400760faaf1e6aa3a083c,45.523594936648244,-73.56099039316177,Plessis / Ontario,2023-07-28T20:56:20.800000Z,0,True,1690577629,"['creditcard', 'key']",True,1,1,19,105
16,7,05b5b355a4772304d10c45029d08deb0,45.486318644010225,-73.5702332854271,Canning / Notre-Dame,2023-07-28T20:56:21.130000Z,2,True,1690577746,"['creditcard', 'key']",True,1,1,23,496
12,8,b9a4abde81beb417902b503d331ffe49,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,2023-07-28T20:56:20.801000Z,0,True,1690577302,"['creditcard', 'key']",True,1,1,23,39
17,8,e0db7aad56ff4ad5c02148ffb2d5a594,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),2023-07-28T20:56:20.943000Z,2,True,1690577750,"['creditcard', 'key']",True,1,1,27,82
26,1,6716d6af871575e44ca751b5224df1ef,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,2023-07-28T20:56:20.974000Z,0,True,1690577735,"['creditcard', 'key']",True,1,1,31,7
5,14,e7b4ef40c1aa1decd3a2ffa3bcc9d1ea,45.461741021347436,-73.58412176370621,Parc St-Paul (Le Caron / Marc-Sauvalle),2023-07-28T20:56:21.214000Z,0,True,1690577605,"['creditcard', 'key']",True,1,1,23,463
11,8,fafae7f39486cd7ee5583dc014cf3fc3,45.54043190217008,-73.61650675535202,de Castelnau / Lajeunesse,2023-07-28T20:56:21.178000Z,1,True,1690577584,"['creditcard', 'key']",True,1,1,19,574
15,10,dfaab1117322af6f88c48893144bcf6f,45.467665653865964,-73.59391784324544,de la Côte St-Paul / St-Ambroise,2023-07-28T20:56:21.348000Z,0,True,1690577577,"['creditcard', 'key']",True,1,1,27,567
14,4,623cb326604861e5d8109580d3e2b5a1,45.52711644190572,-73.54801654815674,Fullum / Ste-Catherine,2023-07-28T20:56:20.796000Z,0,True,1690576282,"['creditcard', 'key']",True,1,1,19,100
15,3,464e8b5950aee06c1eeb53605b286e92,45.48067368593179,-73.58351558446884,Bourget / St-Jacques,2023-07-28T20:56:20.910000Z,1,True,1690577757,"['creditcard', 'key']",True,1,1,19,28
23,1,10ba72984e8d47c16bec40bcddec3d4b,45.510200304274754,-73.6114051938057,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),2023-07-28T20:56:20.942000Z,1,True,1690577352,"['creditcard', 'key']",True,1,1,27,394
23,3,34bfe048772e22905ada401f52cc5c1f,45.50928960913111,-73.56241598725319,St-Laurent / Pl. du Marché,2023-07-28T20:56:21.151000Z,0,True,1690577375,"['creditcard', 'key']",True,1,1,27,363
14,11,2fa8e170704d3f148f4d1dea455fd784,45.54250587659489,-73.74095320701599,Charles-Daoust / 75e avenue,2023-07-28T20:56:21.197000Z,1,True,1690577737,"['creditcard', 'key']",True,1,1,27,739
9,11,85531326f9e29994cf18c81558db9fe5,45.53789110878484,-73.6182153224945,Henri-Julien / de Castelnau,2023-07-28T20:56:21.296000Z,5,True,1690577428,"['creditcard', 'key']",True,1,1,23,116
20,2,f99ccc7429d68a4f15abc6c337446e56,45.472781067977614,-73.5852724313736,Ste-Émilie / Sir-Georges-Etienne-Cartier,2023-07-28T20:56:21.316000Z,0,True,1690577634,"['creditcard', 'key']",True,1,1,23,302
15,7,b0b1edb5ef943dc453ebb74ad34f1453,45.5305193519952,-73.58780443668365,de Mentana / Laurier,2023-07-28T20:56:21.018000Z,1,True,1690577601,"['creditcard', 'key']",True,1,1,23,170
9,12,343f371f725fd1aa3a254beb3207315e,45.51962176248447,-73.6662483215332,Stinson / Montpellier,2023-07-28T20:56:21.032000Z,6,True,1690575383,"['creditcard', 'key']",True,1,1,23,658
5,16,1f7793b1b7e1c83f11792bddb10e297a,45.550692068419764,-73.65636706352234,Métro Sauvé (Berri / Sauvé),2023-07-28T20:56:21.070000Z,1,True,1690577594,"['creditcard', 'key']",True,1,1,26,208
16,5,f05dc5b7b3635787d9fe3fd8565bee7a,45.49228068089086,-73.58096480369566,Ste-Catherine / Towers,2023-07-28T20:56:20.946000Z,0,True,1690577342,"['creditcard', 'key']",True,1,1,23,86
15,4,25ff9160f5e83d4e9c15806e5f503df3,45.52085479492202,-73.61573964357376,St-Cyril / Wiseman,2023-07-28T20:56:20.989000Z,1,True,1690577657,"['creditcard', 'key']",True,1,1,23,242
8,9,4e5a6ca40d9348f973223d6171d2313c,45.48911308766352,-73.6470128595829,McLynn / Plamondon,2023-07-28T20:56:21.122000Z,2,True,1690577551,"['creditcard', 'key']",True,1,1,19,318
7,4,1f5a5fee591fc04c2bd579240b619b80,45.5692509593831,-73.63642623429769,Parc Champdoré (Champdoré / de Lille),2023-07-28T20:56:20.930000Z,0,True,1690577480,"['creditcard', 'key']",True,1,1,15,709
16,5,975300771de5568dd1f8359834fc9cc5,45.51953948301331,-73.68516325950623,Ste-Croix / Tassé,2023-07-28T20:56:21.078000Z,0,True,1690572333,"['creditcard', 'key']",True,1,1,23,655
5,10,69d16a3ba682305cb780815926ca26bb,45.56776565172907,-73.57968807220459,29e avenue / St-Zotique,2023-07-28T20:56:21.211000Z,5,True,1690577285,"['creditcard', 'key']",True,1,1,15,467
4,11,0c274aa11d24d3c12670b98241bce94e,45.553456845975276,-73.58784198760986,Beaubien / 8e avenue,2023-07-28T20:56:21.149000Z,4,True,1690577487,"['creditcard', 'key']",True,1,1,15,364
11,2,546bc36b10be0b09de4a907c9d60ad78,45.474565185029945,-73.62403571605682,Harvard / de Monkland,2023-07-28T20:56:20.736000Z,2,True,1690577768,"['creditcard', 'key']",True,1,1,19,343
13,1,be47af9691772b0d9e5e4c9ac4303975,45.48282602624293,-73.59084337949753,Hillside / Ste-Catherine,2023-07-28T20:56:20.814000Z,0,True,1690577440,"['creditcard', 'key']",True,1,1,15,439
13,5,b298dc46896563af6ea0d289404ea045,45.53968044327973,-73.63450437784195,Guizot / St-Laurent,2023-07-28T20:56:20.827000Z,1,True,1690576998,"['creditcard', 'key']",True,1,1,19,332
7,15,f59884dc043cf535875c6042eb59dd39,45.593421978698636,-73.6690217256546,De Callières / d'Auvergne,2023-07-28T20:56:20.850000Z,6,True,1690577559,"['creditcard', 'key']",True,1,1,23,741
9,5,7604e670cfc2466b147af4ec89f5dba9,45.48184019359366,-73.59537899494171,Melville / de Maisonneuve,2023-07-28T20:56:20.887000Z,0,True,1690577557,"['creditcard', 'key']",True,1,1,15,681
29,1,3fb98eb97376c1da65b2d35fd12cac36,45.50235036136798,-73.56658279895781,Union / René-Lévesque,2023-07-28T20:56:20.903000Z,1,True,1690577319,"['creditcard', 'key']",True,1,1,31,493
46,9,a8dca6a7c9f8451b38af2eee446736df,45.5063713381299,-73.5642009973526,Jeanne-Mance / René-Lévesque,2023-07-28T20:56:20.978000Z,0,True,1690577453,"['creditcard', 'key']",True,1,1,58,582
14,2,293a664c93f323a1ef7cfa42b534cc45,45.52995941738481,-73.6329460144043,Bloomfield / Ball,2023-07-28T20:56:20.996000Z,2,True,1690577482,"['creditcard', 'key']",True,1,1,19,514
11,8,9c713595b12ffeacadc44a5217c1a4b0,45.539806548176045,-73.6872661113739,Laforest / Dudemaine,2023-07-28T20:56:21.002000Z,1,True,1690576071,"['creditcard', 'key']",True,1,1,23,620
25,5,5303e59a2966767d59e3ab3df6aa967e,45.51340553558378,-73.56259435415267,Sanguinet / de Maisonneuve,2023-07-28T20:56:21.037000Z,1,True,1690577682,"['creditcard', 'key']",True,1,1,31,13
39,4,cefc5afe09efc11756e70a7d5f0b7c39,45.51372291221464,-73.5603104531765,St-Denis / Ste-Catherine,2023-07-28T20:56:21.039000Z,0,True,1690577532,"['creditcard', 'key']",True,1,1,43,14
44,3,a275d1e1d0b9582f2b705053e47f7c98,45.512936177874096,-73.56124520301817,Ste-Catherine / Sanguinet,2023-07-28T20:56:21.104000Z,0,True,1690577762,"['creditcard', 'key']",True,1,1,47,8
10,33,267b809394e2dd9fdd7924b7cceda261,45.50707812811467,-73.56139540672302,St-Urbain / de la Gauchetière,2023-07-28T20:56:21.170000Z,6,True,1690577762,"['creditcard', 'key']",True,1,1,43,579
16,3,ab124a371b47462db18406e94236bbcc,45.48697062,-73.58929306,de Maisonneuve / Greene,2023-07-28T20:56:20.813000Z,0,True,1690577466,"['creditcard', 'key']",True,1,1,19,438
20,11,fc2f51a415e4d0ce22f9e4a272cd244b,45.49863930330429,-73.57422709465027,Drummond / Ste-Catherine,2023-07-28T20:56:21.178000Z,0,True,1690577622,"['creditcard', 'key']",True,1,1,31,60
23,4,861a05bc08397b2eff4a4e7d1fa88b4f,45.500989292488576,-73.57050284743309,Mansfield / Cathcart,2023-07-28T20:56:21.276000Z,0,True,1690577713,"['creditcard', 'key']",True,1,1,27,59
12,7,7b28024fd4c90ded38fc0447771d1ca4,45.49658063218649,-73.5762146115303,Ste-Catherine / Bishop,2023-07-28T20:56:20.947000Z,3,True,1690577258,"['creditcard', 'key']",True,1,1,19,87
21,4,83a66bd66da62b3668815713aad56886,45.491750449903954,-73.58394473791122,Chomedey / de Maisonneuve,2023-07-28T20:56:20.948000Z,0,True,1690577692,"['creditcard', 'key']",True,1,1,27,84
12,3,7d10cc3be562e52b9c9787752b1991f8,45.53728040418993,-73.57534691691399,Gilford / des Érables,2023-07-28T20:56:21.087000Z,0,True,1690577719,"['creditcard', 'key']",True,1,1,15,663
19,0,e2a04ee5d75f040dafca0496a9be3521,45.535541603465234,-73.56593906879425,Fullum / Terrasse Mercure,2023-07-28T20:56:21.106000Z,0,True,1690575807,"['creditcard', 'key']",True,1,1,19,120
24,23,0366a94e06c77055841607882a40a484,45.5074794530521,-73.57864737510681,University / Prince-Arthur,2023-07-28T20:56:21.108000Z,1,True,1690577399,"['creditcard', 'key']",True,1,1,47,123
2,20,30192da54af48e7af4cb4662768cf5ca,45.53972553109637,-73.67716491222382,Gare Bois-de-Boulogne,2023-07-28T20:56:20.750000Z,5,True,1690575501,"['creditcard', 'key']",True,1,1,23,619
11,6,9ecb8a131a495aaf4da25f65ecba463c,45.540780049797995,-73.63040059804916,de Gaspé / Jarry,2023-07-28T20:56:20.821000Z,0,True,1690577473,"['creditcard', 'key']",True,1,1,19,335
6,6,a373ee2a66d90cbfe5e6ddcf4adb5e5d,45.55233742797057,-73.70748996734619,Legrand / Cartier,2023-07-28T20:56:20.885000Z,1,True,1690577758,"['creditcard', 'key']",True,1,1,15,687
8,21,fd1821200e01192b443a7ebf048f894b,45.53520398241678,-73.6175217570053,St-Dominique / Jean-Talon,2023-07-28T20:56:20.941000Z,2,True,1690577641,"['creditcard', 'key']",True,1,1,30,397
8,7,1ea56d71c39cd0e2a2ccc6061b5cbe68,45.552289376429215,-73.61300647258759,Chabot / Villeray,2023-07-28T20:56:21.031000Z,4,True,1690576467,"['creditcard', 'key']",True,1,1,15,189
10,15,2afa5fecbdfebe7a3aad9070498319ab,45.57504823374693,-73.68799567222595,Ouimet / Goineau,2023-07-28T20:56:21.062000Z,9,True,1690577485,"['creditcard', 'key']",True,1,1,27,759
14,8,cf6e1409b292b38da683ba44e51a4843,45.543423548290185,-73.63246187567711,Guizot / St-Denis,2023-07-28T20:56:20.823000Z,0,True,1690577642,"['creditcard', 'key']",True,1,1,23,336
9,6,748cda93c263ff091980aed944d7c284,45.45290792768395,-73.58918591405198,Egan / Laurendeau,2023-07-28T20:56:21.358000Z,2,True,1690577762,"['creditcard', 'key']",True,1,1,15,726
14,5,c5f193110503c57e1c5f624c8c64f286,45.494686752797904,-73.63871866467889,Métro Plamondon (de Kent / Victoria),2023-07-28T20:56:21.417000Z,0,True,1690577362,"['creditcard', 'key']",True,1,1,19,471
13,17,56cff766a3277c78e45bb4de4ac76197,45.52655700191558,-73.5982757806778,St-Dominique / St-Viateur,2023-07-28T20:56:21.349000Z,5,True,1690577523,"['creditcard', 'key']",True,1,1,31,229
4,14,ea2a077e0e784da0fa7df50bdd791fce,45.539824,-73.508752,St-Charles / Grant,2023-07-28T20:56:20.791000Z,1,True,1690577667,"['creditcard', 'key']",True,1,1,19,445
7,10,c752d8b62e9fb1db8cab2c9b414c8ddf,45.53221791147474,-73.57543140649796,Marquette / du Mont-Royal,2023-07-28T20:56:21.370000Z,0,True,1690577763,"['creditcard', 'key']",True,1,1,23,154
17,0,88cb58243c5bb76b6a8f796ec76f7594,45.50843904979172,-73.6729645729065,Métro du Collège (Cartier / Décarie),2023-07-28T20:56:21.019000Z,0,True,1690576502,"['creditcard', 'key']",True,1,1,17,657
30,1,ffb9a83c9965e7749a06d468a36a7e35,45.495537539518104,-73.6222583055769,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),2023-07-28T20:56:21.125000Z,1,True,1690577338,"['creditcard', 'key']",True,1,1,31,317
5,14,915dadc1ef01d41024905f31c8463e61,45.571796348222385,-73.54152023792267,Monsabré / Boileau,2023-07-28T20:56:21.360000Z,0,True,1690577715,"['creditcard', 'key']",True,1,1,19,724
14,8,9b2a7ca24856adc0e2898fb4254b8f4a,45.540105018786974,-73.65347027778625,Chabanel / Tolhurst,2023-07-28T20:56:20.891000Z,1,True,1690577680,"['creditcard', 'key']",True,1,1,23,622
13,2,7758064a8883d2200c4ef11ea582fc3a,45.51694782364431,-73.62631559371948,Pratt / Bates,2023-07-28T20:56:21.095000Z,0,True,1690577538,"['creditcard', 'key']",True,1,1,15,695
11,5,6b9099f3e501e72b5a268e0346c2f546,45.4891,-73.57656,Métro Georges-Vanier (St-Antoine / Canning),2023-07-28T20:56:21.313000Z,1,True,1690577354,"['creditcard', 'key']",True,1,1,17,308
9,6,ff57fa074079c8cb3d2bfeffa3adc4bf,45.5303174,-73.5548669,Fullum / Ontario,2023-07-28T20:56:21.048000Z,1,True,1690577690,"['creditcard', 'key']",True,1,1,15,753
13,8,ac7000b84127f7ac259b09f99eb297ad,45.53039449604383,-73.70393217686795,Louisbourg / O'Brien,2023-07-28T20:56:21.310000Z,1,True,1690577758,"['creditcard', 'key']",True,1,1,23,425
12,7,126735d125a23869138e84406c649155,45.56007440937141,-73.68125259876251,Métro Cartier,2023-07-28T20:56:20.962000Z,2,True,1690577544,"['creditcard', 'key']",True,1,1,19,791
13,6,814ad44a52efef38cb7aafd234bd5623,45.500251758943925,-73.66171056035454,Métro de la Savane (Décarie / de Sorel),2023-07-28T20:56:20.918000Z,0,True,1690575980,"['creditcard', 'key']",True,1,1,19,628
6,12,465cd2e49c7225463b4e34c0c019930c,45.53308032414161,-73.6945965886116,Alfred Laliberté / de Poutrincourt,2023-07-28T20:56:21.001000Z,3,True,1690574412,"['creditcard', 'key']",True,1,1,19,621
10,8,6e3570378de8c1eab67ca40818e30a41,45.54758205939525,-73.66522908210754,Clark / Fleury,2023-07-28T20:56:20.992000Z,1,True,1690577635,"['creditcard', 'key']",True,1,1,19,519
8,14,5aed9bf24e62ea6202a7c08dfac25c88,45.55814299291968,-73.71942043304443,Métro Montmorency,2023-07-28T20:56:20.971000Z,0,True,1690577752,"['creditcard', 'key']",True,1,1,23,790
22,9,802c2ec80bcafd464dd2c20569192bac,45.49384690142783,-73.57917845249176,Ste-Catherine / St-Mathieu,2023-07-28T20:56:20.847000Z,1,True,1690577767,"['creditcard', 'key']",True,1,1,31,96
15,4,73eda86efde149b545d1e7646de05cd6,45.54407915308118,-73.66735741496086,Tolhurst / Fleury,2023-07-28T20:56:20.995000Z,1,True,1690576966,"['creditcard', 'key']",True,1,1,19,515
25,2,1de81a5a8e6f461e2b0ed7c9c2e6c3e8,45.47519326260791,-73.58094334602356,St-Ambroise / Louis-Cyr,2023-07-28T20:56:20.854000Z,0,True,1690577711,"['creditcard', 'key']",True,1,1,27,746
17,6,9b28f0b919bfbb8a12134e8ba5e803b5,45.56842034638607,-73.74687284231186,Terminus Le Carrefour (Terry-Fox / Le Carrefour),2023-07-28T20:56:21.236000Z,1,True,1690577594,"['creditcard', 'key']",True,1,1,23,802
7,13,662e5de818ea47b2da5296790a8093cc,45.531921043052655,-73.59804779291153,Métro Rosemont (de St-Vallier / Rosemont),2023-07-28T20:56:20.774000Z,1,True,1690577587,"['creditcard', 'key']",True,1,1,23,277
13,12,57eb01e139a54b1a18fa150127887b3d,45.58470514858118,-73.71925413608551,Mexico / Valois,2023-07-28T20:56:21.359000Z,8,True,1690577571,"['creditcard', 'key']",True,1,1,27,727
10,1,2543ea24b3c88ef516b925e0a9233d07,45.47117930747152,-73.6270022392273,de Hampton / de Monkland,2023-07-28T20:56:21.181000Z,1,True,1690577704,"['creditcard', 'key']",True,1,1,11,259
5,10,7cce3c616ae862530bddffb636ed1245,45.43289463113104,-73.59685689210892,2e avenue / Centrale,2023-07-28T20:56:20.959000Z,0,True,1690577731,"['creditcard', 'key']",True,1,1,15,795
8,7,3bd58a7f78129d50b6cb591e8c09e7ec,45.50619158460727,-73.64230799681536,Laird / Glencoe,2023-07-28T20:56:20.883000Z,3,True,1690577620,"['creditcard', 'key']",True,1,1,15,688
12,2,8fb4901e0373b487626367a6769c39c8,45.515969694922276,-73.60827505588531,Parc Beaubien Outremont (Stuart / St-Viateur),2023-07-28T20:56:21.239000Z,2,True,1690577674,"['creditcard', 'key']",True,1,1,15,806
7,10,57ffea8831592b467943ed6d8de70651,45.56223427759079,-73.69167619946893,Parc St-Claude (8e rue / 7e avenue),2023-07-28T20:56:20.885000Z,0,True,1690558616,"['creditcard', 'key']",True,1,1,19,684
13,2,20e31f2f8a5398766d19f7ba13b51ae1,45.55188644388879,-73.74444007873535,du Souvenir / Chomedey,2023-07-28T20:56:20.889000Z,0,True,1690534771,"['creditcard', 'key']",True,1,1,15,682
20,2,16a02da5dfbb9169ba09818f80797447,45.524628485592636,-73.5958108305931,Maguire / St-Laurent,2023-07-28T20:56:21.064000Z,1,True,1690577763,"['creditcard', 'key']",True,1,1,23,200
17,2,ffb74f094efc5f559700c6b2431da637,45.48819793805841,-73.58807051185067,de Maisonneuve / Wood,2023-07-28T20:56:21.088000Z,0,True,1690577761,"['creditcard', 'key']",True,1,1,19,661
16,1,2ce53a590d5af666dc9c4af17eb4f1f5,45.50094101588506,-73.62563699483871,de la Côte-Ste-Catherine / Decelles,2023-07-28T20:56:20.831000Z,1,True,1690577695,"['creditcard', 'key']",True,1,1,19,857
6,10,9be4ba581c634c13710aea276bade56b,45.53900036432657,-73.6142510175705,Métro Jean-Talon (Berri / Jean-Talon),2023-07-28T20:56:20.990000Z,2,True,1690577532,"['creditcard', 'key']",True,1,1,19,249
6,19,4752f08cc123b7e93771ee25c318efee,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri),2023-07-28T20:56:21.041000Z,0,True,1690577573,"['creditcard', 'key']",True,1,1,27,19
23,11,eeb2a6e52d938b3d2d62bf85196d0027,45.50817464963893,-73.58002064942411,University / des Pins,2023-07-28T20:56:20.814000Z,0,True,1690577759,"['creditcard', 'key']",True,1,1,35,649
12,3,417d99d0e975d8e305791aa22cc04e1d,45.52970275925261,-73.58288526535034,Christophe Colomb / Gilford,2023-07-28T20:56:21.373000Z,1,True,1690577161,"['creditcard', 'key']",True,1,1,15,158
11,26,0c3cf14cb403f8144837e971e7e1448c,45.52500713558964,-73.585617095232,Gilford / St-Denis,2023-07-28T20:56:20.851000Z,0,True,1690577750,"['creditcard', 'key']",True,1,1,39,742
15,9,75fae9d3b936714b83c7641147b8f06e,45.49302901258371,-73.56481790542603,Notre-Dame / de la Montagne,2023-07-28T20:56:20.755000Z,0,True,1690577765,"['creditcard', 'key']",True,1,1,27,291
32,6,9c775529696c6b915012a33012974f53,45.50651983995355,-73.57640504837036,Milton / University,2023-07-28T20:56:21.183000Z,0,True,1690577618,"['creditcard', 'key']",True,1,1,39,67
27,0,9292944103c5e27311fff5db943995d4,45.501804363327565,-73.57434511184692,Metcalfe / de Maisonneuve,2023-07-28T20:56:20.892000Z,0,True,1690577450,"['creditcard', 'key']",True,1,1,27,133
19,11,4c87345d7a652a966f526460dfa264c5,45.48020822800015,-73.57759863138199,Marché Atwater,2023-07-28T20:56:21.320000Z,0,True,1690577682,"['creditcard', 'key']",True,1,1,32,306
11,12,97a7209d05565c0dd383256371451ed2,45.52605851018324,-73.61296892166138,Hutchison / Beaubien,2023-07-28T20:56:21.195000Z,2,True,1690577745,"['creditcard', 'key']",True,1,1,26,508
6,13,f2d6d41e38a65211b2fd584441f2187b,45.54095134225734,-73.62637460231781,Drolet / Gounod,2023-07-28T20:56:20.822000Z,3,True,1690577392,"['creditcard', 'key']",True,1,1,19,334
1,22,b0b6c3a809801a02bced4c84f8ce3e8f,45.54248521237199,-73.63634169101715,de Gaspé / de Liège,2023-07-28T20:56:20.823000Z,3,True,1690577477,"['creditcard', 'key']",True,1,1,23,337
19,8,068b8514c4f15a3d822da22705e1906c,45.51374520222444,-73.56666326522826,de l'Hotel-de-Ville / Ontario,2023-07-28T20:56:20.907000Z,0,True,1690577648,"['creditcard', 'key']",True,1,1,27,20
4,11,3dca829b40cecd52c3e06acebea5951f,45.53888723230076,-73.62390697002411,de Gaspé / Villeray,2023-07-28T20:56:21.231000Z,6,True,1690577482,"['creditcard', 'key']",True,1,1,15,357
15,31,69e03feb5f98022047ff07b785f9a744,45.499515390738885,-73.57602953910826,Drummond / de Maisonneuve,2023-07-28T20:56:21.179000Z,0,True,1690577168,"['creditcard', 'key']",True,1,1,47,61
16,15,d341bb28c46edccd793cabae41dab1f5,45.51252079509179,-73.53200376033783,Parc Jean-Drapeau (Chemin Macdonald),2023-07-28T20:56:20.912000Z,0,True,1690577538,"['creditcard', 'key']",True,1,1,35,406
27,7,8661cea9ae725868605cd27fbe516bf7,45.575707,-73.561562,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),2023-07-28T20:56:21.354000Z,6,True,1690577094,"['creditcard', 'key']",True,1,1,38,223
5,20,9ecf0e9e145d0dbe9a3eccbf3e82407e,45.530757980151904,-73.59845817089081,Marmier / St-Denis,2023-07-28T20:56:21.216000Z,7,True,1690577715,"['creditcard', 'key']",True,1,1,27,168
16,7,1469c136bd5b7cecb99703bfdeaeda8b,45.49837045828952,-73.56055587530136,Robert-Bourassa / St-Maurice,2023-07-28T20:56:21.394000Z,0,True,1690577193,"['creditcard', 'key']",True,1,1,23,49
10,14,72868e742129496e9a06569feb48a7b9,45.4785381897129,-73.56931865215302,Métro Charlevoix (Centre / Charlevoix),2023-07-28T20:56:20.751000Z,0,True,1690577693,"['creditcard', 'key']",True,1,1,27,297
